what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1476243057676
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1476243057695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243059363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243070379
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1476243074114
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1476243075488
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1476243075511
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1476243076930
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476243086457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243093461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243152861
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1476243153748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476243163803
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1476243174457
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476243176816
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1476243176982
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1476243176987
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1476243177027
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1476243177027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243180616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243184220
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1476243186247
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1476243188142
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1476243188142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476243200639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243219829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243261784
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476243270118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243272645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243279703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243285361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476243306131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243308463
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476243308567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476243308655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243321974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243348654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476243352045
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243360414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243361426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243363333
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243370702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243372467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243373887
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243380635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243382225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243383435
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243387337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243388656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243389600
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243392004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243393911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243394865
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243397105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243397871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243398943
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243402854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243404144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243406057
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243410835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243411728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243412604
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243415140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243417152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243418220
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476243421926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243424752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243426154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1476243466827
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1476243569681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476243576600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1476243595635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243625873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243659239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476243661811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243665072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476243671200
